,date,BTC_USD_Price,AGG_Volume,GBTC_Price,GBTC_Volume,BTC_Price,BTC_Volume,IBIT_Price,IBIT_Volume,FBTC_Price,FBTC_Volume,ARKB_Price,ARKB_Volume,BITB_Price,BITB_Volume,BTCO_Price,BTCO_Volume,HODL_Price,HODL_Volume,BRRR_Price,BRRR_Volume,EZBC_Price,EZBC_Volume,BTCW_Price,BTCW_Volume
2019-10-26 00:00:00+00:00,2019-10-26 00:00:00+00:00,9244.97265625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-10-27 00:00:00+00:00,2019-10-27 00:00:00+00:00,9551.71484375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-10-28 00:00:00+00:00,2019-10-28 00:00:00+00:00,9256.1484375,55858609.13543701,11.260000228881836,55858609.13543701,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-10-29 00:00:00+00:00,2019-10-29 00:00:00+00:00,9427.6875,30390646.36707306,10.989999771118164,30390646.36707306,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-10-30 00:00:00+00:00,2019-10-30 00:00:00+00:00,9205.7265625,23328585.82019806,10.850000381469727,23328585.82019806,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-10-31 00:00:00+00:00,2019-10-31 00:00:00+00:00,9199.5849609375,21323711.780548096,11.119999885559082,21323711.780548096,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,9261.1044921875,17009439.710330963,11.199999809265137,17009439.710330963,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-02 00:00:00+00:00,2019-11-02 00:00:00+00:00,9324.7177734375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-03 00:00:00+00:00,2019-11-03 00:00:00+00:00,9235.3544921875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-04 00:00:00+00:00,2019-11-04 00:00:00+00:00,9412.6123046875,41550844.927215576,11.819999694824219,41550844.927215576,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-05 00:00:00+00:00,2019-11-05 00:00:00+00:00,9342.52734375,25265354.172706604,11.649999618530273,25265354.172706604,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-06 00:00:00+00:00,2019-11-06 00:00:00+00:00,9360.8798828125,18933599.677562714,11.199999809265137,18933599.677562714,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-07 00:00:00+00:00,2019-11-07 00:00:00+00:00,9267.5615234375,22066816.23210907,10.880000114440918,22066816.23210907,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-08 00:00:00+00:00,2019-11-08 00:00:00+00:00,8804.880859375,33136128.34854126,10.880000114440918,33136128.34854126,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-09 00:00:00+00:00,2019-11-09 00:00:00+00:00,8813.58203125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-10 00:00:00+00:00,2019-11-10 00:00:00+00:00,9055.5263671875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-11 00:00:00+00:00,2019-11-11 00:00:00+00:00,8757.7880859375,15351292.326545715,10.760000228881836,15351292.326545715,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-12 00:00:00+00:00,2019-11-12 00:00:00+00:00,8815.662109375,15506292.443084717,10.680000305175781,15506292.443084717,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-13 00:00:00+00:00,2019-11-13 00:00:00+00:00,8808.2626953125,11724933.83216858,10.65999984741211,11724933.83216858,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-14 00:00:00+00:00,2019-11-14 00:00:00+00:00,8708.0947265625,12842788.046836853,10.460000038146973,12842788.046836853,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-15 00:00:00+00:00,2019-11-15 00:00:00+00:00,8491.9921875,16532964.36882019,10.260000228881836,16532964.36882019,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-16 00:00:00+00:00,2019-11-16 00:00:00+00:00,8550.7607421875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-17 00:00:00+00:00,2019-11-17 00:00:00+00:00,8577.9755859375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-18 00:00:00+00:00,2019-11-18 00:00:00+00:00,8309.2861328125,29770761.124420166,10.100000381469727,29770761.124420166,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-19 00:00:00+00:00,2019-11-19 00:00:00+00:00,8206.1455078125,28390821.985721588,9.609999656677246,28390821.985721588,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-20 00:00:00+00:00,2019-11-20 00:00:00+00:00,8027.26806640625,19779227.143478394,9.6899995803833,19779227.143478394,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-21 00:00:00+00:00,2019-11-21 00:00:00+00:00,7642.75,41803763.8841629,9.3100004196167,41803763.8841629,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-22 00:00:00+00:00,2019-11-22 00:00:00+00:00,7296.57763671875,45632504.25338745,9.270000457763672,45632504.25338745,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-23 00:00:00+00:00,2019-11-23 00:00:00+00:00,7397.796875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-24 00:00:00+00:00,2019-11-24 00:00:00+00:00,7047.9169921875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-25 00:00:00+00:00,2019-11-25 00:00:00+00:00,7146.1337890625,27571999.883651733,9.039999961853027,27571999.883651733,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-26 00:00:00+00:00,2019-11-26 00:00:00+00:00,7218.37109375,13014900.0,9.0,13014900.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-27 00:00:00+00:00,2019-11-27 00:00:00+00:00,7531.66357421875,33072075.736618042,9.579999923706055,33072075.736618042,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-28 00:00:00+00:00,2019-11-28 00:00:00+00:00,7463.10595703125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-29 00:00:00+00:00,2019-11-29 00:00:00+00:00,7761.24365234375,21748781.30645752,9.569999694824219,21748781.30645752,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-11-30 00:00:00+00:00,2019-11-30 00:00:00+00:00,7569.6298828125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,7424.29248046875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-02 00:00:00+00:00,2019-12-02 00:00:00+00:00,7321.98828125,21593080.45024872,8.989999771118164,21593080.45024872,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-03 00:00:00+00:00,2019-12-03 00:00:00+00:00,7320.1455078125,11969285.695266724,8.989999771118164,11969285.695266724,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-04 00:00:00+00:00,2019-12-04 00:00:00+00:00,7252.03466796875,20243122.938537598,8.729999542236328,20243122.938537598,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-05 00:00:00+00:00,2019-12-05 00:00:00+00:00,7448.3076171875,14027282.668113708,8.8100004196167,14027282.668113708,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-06 00:00:00+00:00,2019-12-06 00:00:00+00:00,7546.99658203125,13369500.0,9.0,13369500.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-07 00:00:00+00:00,2019-12-07 00:00:00+00:00,7556.23779296875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-08 00:00:00+00:00,2019-12-08 00:00:00+00:00,7564.34521484375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-09 00:00:00+00:00,2019-12-09 00:00:00+00:00,7400.8994140625,14067899.513244629,8.819999694824219,14067899.513244629,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-10 00:00:00+00:00,2019-12-10 00:00:00+00:00,7278.11962890625,13488809.405136108,8.649999618530273,13488809.405136108,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-11 00:00:00+00:00,2019-12-11 00:00:00+00:00,7217.42724609375,7417509.90152359,8.619999885559082,7417509.90152359,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-12 00:00:00+00:00,2019-12-12 00:00:00+00:00,7243.13427734375,8256955.430984497,8.770000457763672,8256955.430984497,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-13 00:00:00+00:00,2019-12-13 00:00:00+00:00,7269.6845703125,11963189.94808197,8.789999961853027,11963189.94808197,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-14 00:00:00+00:00,2019-12-14 00:00:00+00:00,7124.673828125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-15 00:00:00+00:00,2019-12-15 00:00:00+00:00,7152.3017578125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-16 00:00:00+00:00,2019-12-16 00:00:00+00:00,6932.48046875,24575133.360290527,8.270000457763672,24575133.360290527,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-17 00:00:00+00:00,2019-12-17 00:00:00+00:00,6640.51513671875,26246367.74997711,8.010000228881836,26246367.74997711,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-18 00:00:00+00:00,2019-12-18 00:00:00+00:00,7276.802734375,29260342.26512909,8.420000076293945,29260342.26512909,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-19 00:00:00+00:00,2019-12-19 00:00:00+00:00,7202.84423828125,16160911.196517944,8.4399995803833,16160911.196517944,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-20 00:00:00+00:00,2019-12-20 00:00:00+00:00,7218.81640625,19400136.250019073,8.880000114440918,19400136.250019073,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-21 00:00:00+00:00,2019-12-21 00:00:00+00:00,7191.15869140625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-22 00:00:00+00:00,2019-12-22 00:00:00+00:00,7511.5888671875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-23 00:00:00+00:00,2019-12-23 00:00:00+00:00,7355.62841796875,32863500.0,9.0,32863500.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-24 00:00:00+00:00,2019-12-24 00:00:00+00:00,7322.5322265625,16389315.706443787,8.850000381469727,16389315.706443787,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-25 00:00:00+00:00,2019-12-25 00:00:00+00:00,7275.15576171875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-26 00:00:00+00:00,2019-12-26 00:00:00+00:00,7238.966796875,24205607.162475586,8.819999694824219,24205607.162475586,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-27 00:00:00+00:00,2019-12-27 00:00:00+00:00,7290.08837890625,22380929.800987244,8.579999923706055,22380929.800987244,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-28 00:00:00+00:00,2019-12-28 00:00:00+00:00,7317.990234375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-29 00:00:00+00:00,2019-12-29 00:00:00+00:00,7422.65283203125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-30 00:00:00+00:00,2019-12-30 00:00:00+00:00,7292.9951171875,21499628.19480896,8.420000076293945,21499628.19480896,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2019-12-31 00:00:00+00:00,2019-12-31 00:00:00+00:00,7193.59912109375,25338220.701789856,8.1899995803833,25338220.701789856,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,7200.17431640625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-02 00:00:00+00:00,2020-01-02 00:00:00+00:00,6985.47021484375,26953248.064422607,7.980000019073486,26953248.064422607,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-03 00:00:00+00:00,2020-01-03 00:00:00+00:00,7344.88427734375,33147092.588806152,8.59000015258789,33147092.588806152,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-04 00:00:00+00:00,2020-01-04 00:00:00+00:00,7410.65673828125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-05 00:00:00+00:00,2020-01-05 00:00:00+00:00,7411.3173828125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-06 00:00:00+00:00,2020-01-06 00:00:00+00:00,7769.21923828125,31019994.210243225,8.989999771118164,31019994.210243225,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-07 00:00:00+00:00,2020-01-07 00:00:00+00:00,8163.6923828125,78652742.97065735,10.100000381469727,78652742.97065735,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-08 00:00:00+00:00,2020-01-08 00:00:00+00:00,8079.86279296875,71096093.9669609,9.321999549865723,71096093.9669609,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-09 00:00:00+00:00,2020-01-09 00:00:00+00:00,7879.0712890625,28436610.58320999,9.300000190734863,28436610.58320999,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-10 00:00:00+00:00,2020-01-10 00:00:00+00:00,8166.55419921875,43060801.71108246,9.600000381469727,43060801.71108246,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-11 00:00:00+00:00,2020-01-11 00:00:00+00:00,8037.53759765625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-12 00:00:00+00:00,2020-01-12 00:00:00+00:00,8192.494140625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-13 00:00:00+00:00,2020-01-13 00:00:00+00:00,8144.1943359375,25304862.875175476,9.4399995803833,25304862.875175476,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-14 00:00:00+00:00,2020-01-14 00:00:00+00:00,8827.7646484375,69537988.14868927,10.029999732971191,69537988.14868927,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-15 00:00:00+00:00,2020-01-15 00:00:00+00:00,8807.0107421875,37053908.15105438,9.989999771118164,37053908.15105438,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-16 00:00:00+00:00,2020-01-16 00:00:00+00:00,8723.7861328125,29906656.469726562,9.71500015258789,29906656.469726562,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-17 00:00:00+00:00,2020-01-17 00:00:00+00:00,8929.0380859375,39389810.806274414,10.069999694824219,39389810.806274414,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-18 00:00:00+00:00,2020-01-18 00:00:00+00:00,8942.80859375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-19 00:00:00+00:00,2020-01-19 00:00:00+00:00,8706.2451171875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-20 00:00:00+00:00,2020-01-20 00:00:00+00:00,8657.642578125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-21 00:00:00+00:00,2020-01-21 00:00:00+00:00,8745.89453125,38934675.08506775,9.739999771118164,38934675.08506775,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-22 00:00:00+00:00,2020-01-22 00:00:00+00:00,8680.8759765625,21911375.386047363,9.529999732971191,21911375.386047363,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-23 00:00:00+00:00,2020-01-23 00:00:00+00:00,8406.515625,38486189.02015686,8.989999771118164,38486189.02015686,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-24 00:00:00+00:00,2020-01-24 00:00:00+00:00,8445.4345703125,22513102.912902832,9.479999542236328,22513102.912902832,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-25 00:00:00+00:00,2020-01-25 00:00:00+00:00,8367.84765625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-26 00:00:00+00:00,2020-01-26 00:00:00+00:00,8596.830078125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-27 00:00:00+00:00,2020-01-27 00:00:00+00:00,8909.8193359375,30684553.046417236,9.819999694824219,30684553.046417236,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-28 00:00:00+00:00,2020-01-28 00:00:00+00:00,9358.58984375,36781139.58406448,10.119999885559082,36781139.58406448,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-29 00:00:00+00:00,2020-01-29 00:00:00+00:00,9316.6298828125,74644287.38765717,10.899999618530273,74644287.38765717,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-30 00:00:00+00:00,2020-01-30 00:00:00+00:00,9508.9931640625,84783522.42908478,11.329999923706055,84783522.42908478,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-01-31 00:00:00+00:00,2020-01-31 00:00:00+00:00,9350.529296875,50952048.21681976,10.899999618530273,50952048.21681976,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,9392.875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-02 00:00:00+00:00,2020-02-02 00:00:00+00:00,9344.365234375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-03 00:00:00+00:00,2020-02-03 00:00:00+00:00,9293.521484375,34639412.62483597,10.585000038146973,34639412.62483597,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-04 00:00:00+00:00,2020-02-04 00:00:00+00:00,9180.962890625,34019957.87687302,10.539999961853027,34019957.87687302,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-05 00:00:00+00:00,2020-02-05 00:00:00+00:00,9613.423828125,80188159.390831,11.515000343322754,80188159.390831,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-06 00:00:00+00:00,2020-02-06 00:00:00+00:00,9729.8017578125,62170288.98649216,11.699999809265137,62170288.98649216,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-07 00:00:00+00:00,2020-02-07 00:00:00+00:00,9795.943359375,40679036.8683815,11.789999961853027,40679036.8683815,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-08 00:00:00+00:00,2020-02-08 00:00:00+00:00,9865.119140625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-09 00:00:00+00:00,2020-02-09 00:00:00+00:00,10116.673828125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-10 00:00:00+00:00,2020-02-10 00:00:00+00:00,9856.611328125,58023085.45379639,12.180000305175781,58023085.45379639,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-11 00:00:00+00:00,2020-02-11 00:00:00+00:00,10208.236328125,94460654.16812897,12.994999885559082,94460654.16812897,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-12 00:00:00+00:00,2020-02-12 00:00:00+00:00,10326.0546875,84805373.12011719,13.479999542236328,84805373.12011719,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-13 00:00:00+00:00,2020-02-13 00:00:00+00:00,10214.3798828125,70248626.0676384,12.550000190734863,70248626.0676384,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-14 00:00:00+00:00,2020-02-14 00:00:00+00:00,10312.1162109375,57152337.592315674,13.208000183105469,57152337.592315674,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-15 00:00:00+00:00,2020-02-15 00:00:00+00:00,9889.4248046875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-16 00:00:00+00:00,2020-02-16 00:00:00+00:00,9934.43359375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-17 00:00:00+00:00,2020-02-17 00:00:00+00:00,9690.142578125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-18 00:00:00+00:00,2020-02-18 00:00:00+00:00,10141.99609375,85878838.24338913,13.460000038146973,85878838.24338913,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-19 00:00:00+00:00,2020-02-19 00:00:00+00:00,9633.38671875,63561017.55399704,13.130000114440918,63561017.55399704,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-20 00:00:00+00:00,2020-02-20 00:00:00+00:00,9608.4755859375,72121868.55373383,12.329999923706055,72121868.55373383,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-21 00:00:00+00:00,2020-02-21 00:00:00+00:00,9686.44140625,46017237.939834595,12.53499984741211,46017237.939834595,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-22 00:00:00+00:00,2020-02-22 00:00:00+00:00,9663.181640625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-23 00:00:00+00:00,2020-02-23 00:00:00+00:00,9924.515625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-24 00:00:00+00:00,2020-02-24 00:00:00+00:00,9650.1748046875,89857242.04730988,11.720000267028809,89857242.04730988,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-25 00:00:00+00:00,2020-02-25 00:00:00+00:00,9341.705078125,77932661.37123108,10.53499984741211,77932661.37123108,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-02-26 00:00:00+00:00,2020-02-26 00:00:00+00:00,8820.5224609375,88063105.0816536,10.359999656677246,88063105.0816536,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
