t,Open,High,Low,Close,Adj_Close,Volume,date,BalanceBTC,CostBasisUSD,ChangeBTC,InvestedUSD,BuyPriceUSD,MarketCap,TotalOutstanding,PriceUSD,BitcoinValueUSD,UnrealisedGainUSD,MVRV,CostBasisPriceUSD,BTCperShare,USDperShare,Yield,ExpandingPctChange,mNAV,BTCPctTotal,USDPctTotal,PremiumUSD
2021-07-28 00:00:00+00:00,66.39,67.69999695,63.22000122,64.66500092,64.66500092,10825000,2021-07-28 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6303200271,97474680,39939.19404,4196970267,1456970267,1.531740973,26074.37859,0.001078065,43.05703047,,3.867308821,1.501845348,0.235403226,0.098916968,2106230004
2021-07-29 00:00:00+00:00,64.19300079,64.86000061,61.94,62.50099945,62.50099945,5795000,2021-07-29 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6092264921,97474680,40086.1644,4212414499,1472414499,1.537377554,26074.37859,0.001078065,43.215474,,3.867308821,1.446264351,0.235403226,0.098916968,1879850422
2021-07-30 00:00:00+00:00,61.55699921,63.54800034,60.69100189,62.60100174,62.60100174,6326000,2021-07-30 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6102012612,97474680,41789.6671,4391425377,1651425377,1.602709992,26074.37859,0.001078065,45.05195993,,3.867308821,1.389528931,0.235403226,0.098916968,1710587235
2021-08-02 00:00:00+00:00,62.25899887,65.90,61.50899887,63.77899933,63.77899933,12551000,2021-08-02 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6216837550,97474680,39304.18628,4130241111,1390241111,1.507387267,26074.37859,0.001078065,42.3724511,,3.867308821,1.505199668,0.235403226,0.098916968,2086596439
2021-08-03 00:00:00+00:00,63.4620018,63.4620018,60.51300049,62.50600052,62.50600052,8444000,2021-08-03 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6092752399,97474680,38288.8254,4023542928,1283542928,1.468446324,26074.37859,0.001078065,41.27782649,,3.867308821,1.51427548,0.235403226,0.098916968,2069209471
2021-08-04 00:00:00+00:00,63.02799988,67.50,63.00099945,67.09300232,67.09300232,10015000,2021-08-04 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6539868931,97474680,39773.91135,4179601700,1439601700,1.52540208,26074.37859,0.001078065,42.87884505,,3.867308821,1.564711042,0.235403226,0.098916968,2360267231
2021-08-05 00:00:00+00:00,64.35900116,72.96800232,63.36999893,71.56199646,71.56199646,11665000,2021-08-05 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6975482705,97474680,40941.65043,4302312394,1562312394,1.570187005,26074.37859,0.001078065,44.1377432,,3.867308821,1.621333382,0.235403226,0.098916968,2673170311
2021-08-06 00:00:00+00:00,72.00,75.10,70.12999725,74.87200165,74.87200165,13120000,2021-08-06 00:00:00+00:00,105084,2740000000,0,0,37600.92272,7298124402,97474680,42790.35733,4496581910,1756581910,1.641088288,26074.37859,0.001078065,46.13076862,,3.867308821,1.623038243,0.235403226,0.098916968,2801542492
2021-08-09 00:00:00+00:00,79.6309967,79.80000305,76.27,76.77300262,76.77300262,14213000,2021-08-09 00:00:00+00:00,105084,2740000000,0,0,37600.92272,7483423863,97474680,46265.64246,4861778772,2121778772,1.774371815,26074.37859,0.001078065,49.87735042,,3.867308821,1.539235785,0.235403226,0.098916968,2621645091
2021-08-10 00:00:00+00:00,76.66300201,77.70,74.41799927,75.0490036,75.0490036,7967000,2021-08-10 00:00:00+00:00,105084,2740000000,0,0,37600.92272,7315377610,97474680,45488.79126,4780144141,2040144141,1.744578154,26074.37859,0.001078065,49.03985467,,3.867308821,1.530367578,0.235403226,0.098916968,2535233469
2021-08-11 00:00:00+00:00,76.22,77.08799744,74.01100159,74.75,74.75,7283000,2021-08-11 00:00:00+00:00,105084,2740000000,0,0,37600.92272,7286134909,97474680,45676.32636,4799851079,2059851079,1.751770467,26074.37859,0.001078065,49.24202962,,3.867308821,1.517991869,0.235403226,0.098916968,2486283830
2021-08-12 00:00:00+00:00,72.47200012,73.08000183,71.23999786,72.10,72.10,7192000,2021-08-12 00:00:00+00:00,105084,2740000000,0,0,37600.92272,7027826858,97474680,44405.74835,4666333659,1926333659,1.703041482,26074.37859,0.001078065,47.87226446,,3.867308821,1.506070369,0.235403226,0.098916968,2361493199
2021-08-13 00:00:00+00:00,74.50,75.38899994,72.61000061,72.80000305,72.80000305,6574000,2021-08-13 00:00:00+00:00,105084,2740000000,0,0,37600.92272,7096157001,97474680,47717.48536,5014344231,2274344231,1.830052639,26074.37859,0.001078065,51.44253083,,3.867308821,1.415171491,0.235403226,0.098916968,2081812770
2021-08-16 00:00:00+00:00,74.00,74.10,69.22100067,69.75,69.75,6663000,2021-08-16 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6798956351,97474680,45984.71991,4832258307,2092258307,1.763597922,26074.37859,0.001078065,49.57449777,,3.867308821,1.406993567,0.235403226,0.098916968,1966698044
2021-08-17 00:00:00+00:00,69.10700226,70.00,65.7480011,66.3690033,66.3690033,6615000,2021-08-17 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6469297358,97474680,44714.0968,4698736148,1958736148,1.714867207,26074.37859,0.001078065,48.20468401,,3.867308821,1.376816479,0.235403226,0.098916968,1770561210
2021-08-18 00:00:00+00:00,65.91200256,67.80000305,65.26799774,65.50499725,65.50499725,5473000,2021-08-18 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6385078646,97474680,44954.36375,4723984360,1983984360,1.724081883,26074.37859,0.001078065,48.46370729,,3.867308821,1.351629929,0.235403226,0.098916968,1661094286
2021-08-19 00:00:00+00:00,64.63400269,67.86000061,64.14299774,67.63,67.63,6727000,2021-08-19 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6591822656,97474680,46646.8615,4901838794,2161838794,1.788992261,26074.37859,0.001078065,50.28832918,,3.867308821,1.344765288,0.235403226,0.098916968,1689983862
2021-08-20 00:00:00+00:00,68.61699677,72.7990036,68.30,71.65599823,71.65599823,9821000,2021-08-20 00:00:00+00:00,105084,2740000000,0,0,37600.92272,6984645498,97474680,49240.8356,5174423969,2434423969,1.888475901,26074.37859,0.001078065,53.08480078,,3.867308821,1.349840203,0.235403226,0.098916968,1810221529
2021-08-23 00:00:00+00:00,74.19000244,74.77799988,71.0059967,71.85099792,71.85099792,8138000,2021-08-23 00:00:00+00:00,108991,2917000000,3907,177000000,45303.30177,7003653030,97474680,49590.87637,5404959206,2487959206,1.852917109,26763.67773,0.001118147,55.44987894,,4.048274292,1.295782773,0.244155466,0.105306859,1598693824
2021-08-24 00:00:00+00:00,71.79299927,71.79299927,69.12200165,71.55000305,71.55000305,8114000,2021-08-24 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6974313651,97474680,47925.86221,5223487648,2306487648,1.790705399,26763.67773,0.001118147,53.58814872,,4.048274292,1.335183334,0.244155466,0.105306859,1750826003
2021-08-25 00:00:00+00:00,71.46499634,73.51000214,70.50,72.67,72.67,6649000,2021-08-25 00:00:00+00:00,108991,2917000000,0,0,45303.30177,7083582238,97474680,49002.3166,5340811489,2423811489,1.830926119,26763.67773,0.001118147,54.79178274,,4.048274292,1.326311976,0.244155466,0.105306859,1742770749
2021-08-26 00:00:00+00:00,71.19999695,71.44999695,69.15499878,69.36599731,69.36599731,5715000,2021-08-26 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6761428391,97474680,47190.34499,5143322891,2226322891,1.76322348,26763.67773,0.001118147,52.76573251,,4.048274292,1.314603134,0.244155466,0.105306859,1618105500
2021-08-27 00:00:00+00:00,69.94999695,72.10900116,69.50499725,70.72000122,70.72000122,8109000,2021-08-27 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6893409489,97474680,49048.47559,5345842403,2428842403,1.832650807,26763.67773,0.001118147,54.84339526,,4.048274292,1.289489845,0.244155466,0.105306859,1547567086
2021-08-30 00:00:00+00:00,70.25900269,70.83200073,69.39700317,70.2990036,70.2990036,5288000,2021-08-30 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6852372880,97474680,47125.76852,5136284637,2219284637,1.76081064,26763.67773,0.001118147,52.69352653,,4.048274292,1.334110814,0.244155466,0.105306859,1716088243
2021-08-31 00:00:00+00:00,70.23300171,70.50,68.70899963,69.43000031,69.43000031,5307000,2021-08-31 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6767667062,97474680,47219.24434,5146472660,2229472660,1.764303277,26763.67773,0.001118147,52.79804622,,4.048274292,1.315010787,0.244155466,0.105306859,1621194402
2021-09-01 00:00:00+00:00,70.00,71.69999695,69.10099792,70.25,70.25,8252000,2021-09-01 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6847596270,97474680,48688.53756,5306612397,2389612397,1.819202056,26763.67773,0.001118147,54.44093171,,4.048274292,1.290389378,0.244155466,0.105306859,1540983873
2021-09-02 00:00:00+00:00,72.28900146,73.26599884,69.50,69.57099915,69.57099915,7344000,2021-09-02 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6781410879,97474680,49369.58627,5380840578,2463840578,1.84464881,26763.67773,0.001118147,55.20244414,,4.048274292,1.260288385,0.244155466,0.105306859,1400570301
2021-09-03 00:00:00+00:00,71.61000061,72.80000305,70.35,71.22599792,71.22599792,7329000,2021-09-03 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6942731355,97474680,49860.53416,5434349479,2517349479,1.862992622,26763.67773,0.001118147,55.75139594,,4.048274292,1.277564386,0.244155466,0.105306859,1508381876
2021-09-07 00:00:00+00:00,69.90,70.19999695,64.47799683,64.80,64.80,18067000,2021-09-07 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6316456983,97474680,46854.4006,5106707976,2189707976,1.750671229,26763.67773,0.001118147,52.39009737,,4.048274292,1.236894103,0.244155466,0.105306859,1209749007
2021-09-08 00:00:00+00:00,64.80999756,65.89399719,63.06,63.86199951,63.86199951,8218000,2021-09-08 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6224927967,97474680,46187.97573,5034073663,2117073663,1.725770882,26763.67773,0.001118147,51.64493654,,4.048274292,1.236558776,0.244155466,0.105306859,1190854304
2021-09-09 00:00:00+00:00,64.51000214,65.38200378,63.23799896,64.06199646,64.06199646,6504000,2021-09-09 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6244422605,97474680,46448.77483,5062498417,2145498417,1.735515398,26763.67773,0.001118147,51.93654821,,4.048274292,1.233466579,0.244155466,0.105306859,1181924188
2021-09-10 00:00:00+00:00,63.81499863,64.43599701,61.20299911,61.55699921,61.55699921,6829000,2021-09-10 00:00:00+00:00,108991,2917000000,0,0,45303.30177,6000248799,97474680,44765.27558,4879012150,1962012150,1.67261301,26763.67773,0.001118147,50.05414894,,4.048274292,1.229808128,0.244155466,0.105306859,1121236649
2021-09-12 00:00:00+00:00,63.81499863,64.43599701,61.20299911,61.55699921,61.55699921,6829000,2021-09-12 00:00:00+00:00,114041,3159900000,5050,242900000,48099.0099,6000248799,97474680,46180.61246,5266483225,2106583225,1.666661358,27708.45573,0.001169955,54.02924354,,4.282181543,1.13932743,0.25546819,0.114075812,733765573.9
2021-09-13 00:00:00+00:00,60.90000153,64.27300262,60.03099823,64.27,64.27,9331000,2021-09-13 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6264697356,97474680,44991.52213,5130878175,1970978175,1.623747009,27708.45573,0.001169955,52.63806124,,4.282181543,1.220979556,0.25546819,0.114075812,1133819181
2021-09-14 00:00:00+00:00,64.50,65.10099792,61.29199982,61.84799957,61.84799957,5726000,2021-09-14 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6028613967,97474680,47022.61776,5362506352,2202606352,1.697049385,27708.45573,0.001169955,55.01435195,,4.282181543,1.124215725,0.25546819,0.114075812,666107615.1
2021-09-15 00:00:00+00:00,62.79999924,64.23699951,62.05099869,63.29999924,63.29999924,5649000,2021-09-15 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6170147170,97474680,48167.18937,5493034443,2333134443,1.73835705,27708.45573,0.001169955,56.35344935,,4.282181543,1.123267519,0.25546819,0.114075812,677112727.3
2021-09-16 00:00:00+00:00,63.2120018,63.32300186,61.14799881,63.29999924,63.29999924,5107000,2021-09-16 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6170147170,97474680,47797.32832,5450855119,2290955119,1.725008741,27708.45573,0.001169955,55.92072854,,4.282181543,1.131959488,0.25546819,0.114075812,719292050.6
2021-09-17 00:00:00+00:00,63.29999924,63.45299911,61.20299911,61.42900085,61.42900085,21566000,2021-09-17 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5987772201,97474680,47213.79413,5384308296,2224408296,1.703948953,27708.45573,0.001169955,55.23801972,,4.282181543,1.11207826,0.25546819,0.114075812,603463904.7
2021-09-20 00:00:00+00:00,57.44200134,59.31000137,56.82899857,58.84,58.84,7755000,2021-09-20 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5735312765,97474680,42855.51034,4887285255,1727385255,1.546658203,27708.45573,0.001169955,50.13902334,,4.282181543,1.173517089,0.25546819,0.114075812,848027509.8
2021-09-21 00:00:00+00:00,58.88700104,59.42200089,57.59999847,58.10200119,58.10200119,4633000,2021-09-21 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5663473973,97474680,40526.48938,4621681375,1461781375,1.462603682,27708.45573,0.001169955,47.41417335,,4.282181543,1.225414197,0.25546819,0.114075812,1041792598
2021-09-22 00:00:00+00:00,58.93500137,60.49700165,58.47999954,59.96099854,59.96099854,3781000,2021-09-22 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5844679145,97474680,43577.57248,4969629943,1809729943,1.572717473,27708.45573,0.001169955,50.98380362,,4.282181543,1.176079348,0.25546819,0.114075812,875049201.6
2021-09-23 00:00:00+00:00,60.67300034,61.78,59.86700058,61.6570015,61.6570015,3976000,2021-09-23 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6009996491,97474680,44861.29803,5116027289,1956127289,1.619047213,27708.45573,0.001169955,52.48570489,,4.282181543,1.174738943,0.25546819,0.114075812,893969202
2021-09-24 00:00:00+00:00,58.00,60.23300171,57.50,59.93899918,59.93899918,4683000,2021-09-24 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5842534764,97474680,42803.3077,4881332014,1721432014,1.544774206,27708.45573,0.001169955,50.07794859,,4.282181543,1.196914028,0.25546819,0.114075812,961202750.5
2021-09-27 00:00:00+00:00,60.32500076,60.59999847,58.97299957,59.47499847,59.47499847,2756000,2021-09-27 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5797306444,97474680,42496.78523,4846375884,1686475884,1.53371179,27708.45573,0.001169955,49.71933105,,4.282181543,1.196214776,0.25546819,0.114075812,950930560.2
2021-09-28 00:00:00+00:00,58.52500153,59.00,57.15800095,57.35100174,57.35100174,3382000,2021-09-28 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5590270542,97474680,41223.78627,4701201811,1541301811,1.487769173,27708.45573,0.001169955,48.22997942,,4.282181543,1.189115202,0.25546819,0.114075812,889068731.5
2021-09-29 00:00:00+00:00,58.07099915,58.64699936,56.53,56.63199997,56.63199997,2928000,2021-09-29 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5520186075,97474680,41453.94701,4727449571,1567549571,1.49607569,27708.45573,0.001169955,48.49925715,,4.282181543,1.167687987,0.25546819,0.114075812,792736503.7
2021-09-30 00:00:00+00:00,58.2120018,59.73500061,57.43999863,57.84000015,57.84000015,3166000,2021-09-30 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5637935506,97474680,43781.54602,4992891289,1832991289,1.580078891,27708.45573,0.001169955,51.2224435,,4.282181543,1.129192522,0.25546819,0.114075812,645044216.8
2021-10-01 00:00:00+00:00,61.56100082,61.56100082,59.22600174,61.24599838,61.24599838,5112000,2021-10-01 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5969934094,97474680,48078.13155,5482878201,2322978201,1.735142948,27708.45573,0.001169955,56.24925571,,4.282181543,1.088832156,0.25546819,0.114075812,487055893.4
2021-10-04 00:00:00+00:00,61.14799881,61.36299896,58.27899933,60.72499847,60.72499847,4355000,2021-10-04 00:00:00+00:00,114041,3159900000,0,0,48099.0099,5919149794,97474680,49288.50131,5620909978,2461009978,1.778825272,27708.45573,0.001169955,57.66533399,,4.282181543,1.053058992,0.25546819,0.114075812,298239816
2021-10-05 00:00:00+00:00,62.0320015,65.25,61.27999878,65.10099792,65.10099792,4490000,2021-10-05 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6345698940,97474680,51558.04933,5879731504,2719831504,1.860733411,27708.45573,0.001169955,60.3206033,,4.282181543,1.079249781,0.25546819,0.114075812,465967436.1
2021-10-06 00:00:00+00:00,67.00,68.23899841,65.00,67.3809967,67.3809967,7123000,2021-10-06 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6567941092,97474680,55419.80041,6320129459,3160229459,2.000104262,27708.45573,0.001169955,64.83867871,,4.282181543,1.039209898,0.25546819,0.114075812,247811633.3
2021-10-07 00:00:00+00:00,66.50,69.38400269,66.36799622,69.27899933,69.27899933,5029000,2021-10-07 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6752948290,97474680,53805.15691,6135993899,2976093899,1.941831672,27708.45573,0.001169955,62.9496183,,4.282181543,1.100546774,0.25546819,0.114075812,616954390.5
2021-10-08 00:00:00+00:00,69.91699982,71.27899933,69.0490036,70.88200378,70.88200378,6862000,2021-10-08 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6909200637,97474680,53933.52759,6150633420,2990733420,1.946464578,27708.45573,0.001169955,63.09980623,,4.282181543,1.12333156,0.25546819,0.114075812,758567217
2021-10-11 00:00:00+00:00,72.00,75.20,71.82499695,73.18000031,73.18000031,5771000,2021-10-11 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7133197112,97474680,57289.18646,6533316113,3373416113,2.067570528,27708.45573,0.001169955,67.02577647,,4.282181543,1.091818762,0.25546819,0.114075812,599880999.3
2021-10-12 00:00:00+00:00,72.84400177,73.96199799,70.19400024,71.06500244,71.06500244,4133000,2021-10-12 00:00:00+00:00,114041,3159900000,0,0,48099.0099,6927038372,97474680,56196.18126,6408668707,3248768707,2.028123899,27708.45573,0.001169955,65.74700945,,4.282181543,1.080885702,0.25546819,0.114075812,518369665
2021-10-13 00:00:00+00:00,71.00,72.74099731,70.35,72.62999725,72.62999725,2897000,2021-10-13 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7079585741,97474680,57348.89288,6540125093,3380225093,2.069725337,27708.45573,0.001169955,67.0956303,,4.282181543,1.08248476,0.25546819,0.114075812,539460648.4
2021-10-14 00:00:00+00:00,73.86699677,74.09200287,71.85399628,72.39,72.39,2793000,2021-10-14 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7056679131,97474680,57384.03691,6544132954,3384232954,2.070993688,27708.45573,0.001169955,67.13674724,,4.282181543,1.07832148,0.25546819,0.114075812,512546177.2
2021-10-15 00:00:00+00:00,74.00,76.20,73.40,74.98500061,74.98500061,7323000,2021-10-15 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7309138939,97474680,61446.08401,7007372866,3847472866,2.217593236,27708.45573,0.001169955,71.88916,,4.282181543,1.043064081,0.25546819,0.114075812,301766072.7
2021-10-18 00:00:00+00:00,74.80000305,75.73799896,73.80799866,73.96399689,73.96399689,5830000,2021-10-18 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7209616928,97474680,61977.05755,7067925620,3908025620,2.236756106,27708.45573,0.001169955,72.51037521,,4.282181543,1.020047085,0.25546819,0.114075812,141691307.8
2021-10-19 00:00:00+00:00,74.22,75.06999969,70.10099792,72.72,72.72,7486000,2021-10-19 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7088845954,97474680,64290.89776,7331798271,4171898271,2.320262752,27708.45573,0.001169955,75.21746438,,4.282181543,0.966863202,0.25546819,0.114075812,-242952317.2
2021-10-20 00:00:00+00:00,73.50,77.70700073,73.15699768,75.81800079,75.81800079,7379000,2021-10-20 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7390335366,97474680,66061.79656,7533753342,4373853342,2.384174607,27708.45573,0.001169955,77.28933649,,4.282181543,0.980963277,0.25546819,0.114075812,-143417976
2021-10-21 00:00:00+00:00,75.28700256,75.95,72.95700073,73.54299927,73.54299927,4653000,2021-10-21 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7617296311,103576090,62373.88562,7113180290,3953280290,2.251077658,27708.45573,0.001101036,68.67589122,,3.971021358,1.070870694,0.25546819,0.114075812,504116020.9
2021-10-22 00:00:00+00:00,73.14299774,73.85,70.69999695,71.85199738,71.85199738,3686000,2021-10-22 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7442148947,103576090,60750.96737,6928101070,3768201070,2.192506431,27708.45573,0.001101036,66.88899987,,3.971021358,1.074197514,0.25546819,0.114075812,514047876.9
2021-10-25 00:00:00+00:00,73.64,75.5490036,73.30000305,74.60199738,74.60199738,3807000,2021-10-25 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7726983194,103576090,63031.6729,7188195009,4028295009,2.274817244,27708.45573,0.001101036,69.40013867,,3.971021358,1.074954587,0.25546819,0.114075812,538788184.6
2021-10-26 00:00:00+00:00,74.03199768,75.47100067,73.2460022,73.48600006,73.48600006,3232000,2021-10-26 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7611392556,103576090,60393.98027,6887389904,3727489904,2.179622743,27708.45573,0.001101036,66.49594423,,3.971021358,1.105120033,0.25546819,0.114075812,724002651.6
2021-10-27 00:00:00+00:00,72.00,72.88200378,70.95800018,71.5019989,71.5019989,3647000,2021-10-27 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7405897473,103576090,58563.33599,6678621400,3518721400,2.113554669,27708.45573,0.001101036,64.48033904,,3.971021358,1.108896137,0.25546819,0.114075812,727276073.4
2021-10-28 00:00:00+00:00,72.89399719,74.80,70.80000305,71.71299744,71.71299744,6714000,2021-10-28 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7427751877,103576090,60564.57211,6906844368,3746944368,2.185779413,27708.45573,0.001101036,66.68377198,,3.971021358,1.075419031,0.25546819,0.114075812,520907508.8
2021-10-29 00:00:00+00:00,72.41000366,73.71800232,69.14099884,71.5059967,71.5059967,6983000,2021-10-29 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7406311550,103576090,62230.80557,7096863298,3936963298,2.245913889,27708.45573,0.001101036,68.51835494,,3.971021358,1.043603524,0.25546819,0.114075812,309448252.1
2021-11-01 00:00:00+00:00,72.10,74.53,71.1190033,73.61199951,73.61199951,4408000,2021-11-01 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7624443087,103576090,61092.09506,6967003613,3807103613,2.204817751,27708.45573,0.001101036,67.26459372,,3.971021358,1.094364739,0.25546819,0.114075812,657439474.4
2021-11-02 00:00:00+00:00,75.69599915,84.10,74.10,79.41400146,79.41400146,14874000,2021-11-02 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8225391763,103576090,63024.74723,7187405199,4027505199,2.274567296,27708.45573,0.001101036,69.39251326,,3.971021358,1.144417427,0.25546819,0.114075812,1037986564
2021-11-03 00:00:00+00:00,78.15899658,81.76300049,77.81700134,81.03,81.03,6659000,2021-11-03 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8392252850,103576090,62955.98176,7179563116,4019663116,2.272085546,27708.45573,0.001101036,69.31680001,,3.971021358,1.168908569,0.25546819,0.114075812,1212689734
2021-11-04 00:00:00+00:00,81.00,82.87,79.00,80.00,80.00,3766000,2021-11-04 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8286087200,103576090,61393.88998,7001420607,3841520607,2.21570955,27708.45573,0.001101036,67.59688078,,3.971021358,1.183486562,0.25546819,0.114075812,1284666593
2021-11-05 00:00:00+00:00,80.38700104,81.20500183,77.91000366,79.75,79.75,6188000,2021-11-05 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8260296697,103576090,61005.84083,6957167095,3797267095,2.201704831,27708.45573,0.001101036,67.16962471,,3.971021358,1.187307504,0.25546819,0.114075812,1303129602
2021-11-08 00:00:00+00:00,84.20,87.31900024,84.02799988,86.00,86.00,7178000,2021-11-08 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8907543740,103576090,67541.75551,7702529340,4542629340,2.437586424,27708.45573,0.001101036,74.36590182,,3.971021358,1.156443987,0.25546819,0.114075812,1205014400
2021-11-09 00:00:00+00:00,88.44999695,89.13800049,83.50,85.90,85.90,5312000,2021-11-09 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8897289808,103576090,67095.58567,7651647685,4491747685,2.421484125,27708.45573,0.001101036,73.87465278,,3.971021358,1.162793972,0.25546819,0.114075812,1245642123
2021-11-10 00:00:00+00:00,88.00,88.00,80.36799622,81.63400269,81.63400269,5572000,2021-11-10 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8455330809,103576090,64756.07797,7384847888,4224947888,2.337051137,27708.45573,0.001101036,71.29877067,,3.971021358,1.144956665,0.25546819,0.114075812,1070482921
2021-11-11 00:00:00+00:00,81.23300171,83.70,80.69999695,81.83599854,81.83599854,2878000,2021-11-11 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8476252750,103576090,64962.93129,7408437648,4248537648,2.344516487,27708.45573,0.001101036,71.52652362,,3.971021358,1.144134992,0.25546819,0.114075812,1067815102
2021-11-12 00:00:00+00:00,81.10199738,81.25800323,78.58599854,81.17,81.17,4630000,2021-11-12 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8407581593,103576090,64078.96804,7307629594,4147729594,2.312614195,27708.45573,0.001101036,70.55324828,,3.971021358,1.150521039,0.25546819,0.114075812,1099951999
2021-11-15 00:00:00+00:00,81.9960022,81.9960022,78.13400269,79.50,79.50,3915000,2021-11-15 00:00:00+00:00,114041,3159900000,0,0,48099.0099,8234299155,103576090,63753.50316,7270513254,4110613254,2.300868146,27708.45573,0.001101036,70.19489975,,3.971021358,1.132560917,0.25546819,0.114075812,963785901.2
2021-11-16 00:00:00+00:00,76.85,78.00,74.84100342,75.20,75.20,4937000,2021-11-16 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7789129481,103576090,60322.49785,6879237978,3719337978,2.177042937,27708.45573,0.001101036,66.41723952,,3.971021358,1.132266322,0.25546819,0.114075812,909891503.3
2021-11-17 00:00:00+00:00,76.36000061,76.50,73.69999695,75.30000305,75.30000305,3576000,2021-11-17 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7799279893,103576090,60154.30837,6860057480,3700157480,2.170972968,27708.45573,0.001101036,66.23205684,,3.971021358,1.136911741,0.25546819,0.114075812,939222412.6
2021-11-18 00:00:00+00:00,75.05,75.05,71.70,72.73600006,72.73600006,4989000,2021-11-18 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7533710489,103576090,56794.15563,6476862302,3316962302,2.049704833,27708.45573,0.001101036,62.53240784,,3.971021358,1.163172866,0.25546819,0.114075812,1056848187
2021-11-19 00:00:00+00:00,73.51200104,73.90,71.80000305,71.83100128,71.83100128,4338000,2021-11-19 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7439974254,103576090,58014.07299,6615982898,3456082898,2.093731731,27708.45573,0.001101036,63.87558072,,3.971021358,1.124545569,0.25546819,0.114075812,823991356.3
2021-11-22 00:00:00+00:00,72.47100067,72.58100128,68.83899689,69.0019989,69.0019989,3991000,2021-11-22 00:00:00+00:00,114041,3159900000,0,0,48099.0099,7146957248,103576090,56383.56588,6430038236,3270138236,2.034886622,27708.45573,0.001101036,62.08033375,,3.971021358,1.111495295,0.25546819,0.114075812,716919011.9
